,id,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B
2695,Lonely_1,0.15339804,0.10124278,-0.29452443,-0.013805866,0.029145718,-0.23163104,-0.91271853,0.6256591,1.362175,0.11658263,0.102735996,0.29299045,1.0538449,0.60456944,1.3637087,-0.105844736,-0.06753802,0.0,0.5981177,0.26635295,0.0,0.5025883,0.968,0.0,0.47884113,0.39356163,0.0,0.88855726,0.82949954,0.042399537,0.46394873,0.46686074,0.0060570776,0.69108915,0.94234127,0.024108956,0.63233846,0.40220228,0.0,0.7106926,0.9536946,0.0,0.6687783,0.360181,0.0,0.5880648,0.93913037,0.0,0.5662405,0.4617221,0.0,0.9072463,0.82455236,0.038378067,0.51479155,0.49845806,0.005482583,0.74368936,0.9181038,0.020200858,0.69193697,0.46668586,0.0,0.7564014,0.92941195
2696,Lonely_1,0.15493202,0.10124278,-0.29452443,-0.013805866,0.029145718,-0.23316503,-0.90965056,0.6256591,1.362175,0.11658263,0.102735996,0.2883885,1.052311,0.60369074,1.3575733,-0.10431075,-0.06753802,0.0,0.7416471,0.45694113,0.0,0.68023527,0.908,0.0,0.66496927,0.5387182,0.0,0.92835826,0.818964,0.026092025,0.67012227,0.5949912,0.0037274323,0.80990106,0.88759464,0.0148362825,0.77374667,0.5552014,0.0,0.8219647,0.89458126,0.0,0.7791856,0.5067873,0.0,0.7597045,0.8811593,0.0,0.7469737,0.60267127,0.0,0.9458935,0.81432205,0.019189034,0.7573958,0.6492291,0.0027412912,0.8601943,0.8644203,0.011018649,0.83196574,0.6181924,0.0,0.86712813,0.87058836
2697,Lonely_1,0.156466,0.10431075,-0.29452443,-0.013805866,0.029145718,-0.23469901,-0.9065826,0.6247803,1.362175,0.11658263,0.10426998,0.28378654,1.049243,0.60193324,1.3545053,-0.10124278,-0.06753802,0.0,0.8851764,0.64752936,0.0,0.85788226,0.848,0.0,0.8510975,0.6838747,0.0,0.97611946,0.8063213,0.009784509,0.8762959,0.7231217,0.0013977871,0.9287129,0.8328481,0.0055636065,0.91515493,0.7082006,0.0,0.9332368,0.83546793,0.0,0.9447964,0.7266968,0.0,0.93134415,0.82318836,0.0,0.9277068,0.7436204,0.0,0.984541,0.80409205,0.0031981724,0.959566,0.77487147,0.00045688183,0.9766991,0.8107368,0.0018364415,0.9719942,0.7696988,0.0,0.9778547,0.8117647
2698,Lonely_1,0.156466,0.10431075,-0.29299045,-0.013805866,0.029145718,-0.23469901,-0.90198064,0.6247803,1.360641,0.11811662,0.10580397,0.27918458,1.046175,0.60105443,1.3499033,-0.099708796,-0.06753802,0.0,0.9881188,0.79049504,0.0,0.99295753,0.80191225,0.0,0.976214,0.78097135,0.0,0.99197805,0.7946831,0.0013084876,0.97616684,0.7809335,0.00018711263,0.98643434,0.8047715,0.0007484505,0.9761432,0.7809146,0.0,0.9865011,0.806609,0.0,0.9640359,0.77122885,0.0,0.97872496,0.8057767,0.0,0.9640719,0.77125746,0.0,0.98788303,0.791969,0.0026274119,0.9521436,0.76171476,0.0003753446,0.97278756,0.80957115,0.0015013784,0.9521436,0.76171476,0.0,0.9820014,0.80881196
2699,Lonely_1,0.15799999,0.10431075,-0.29452443,-0.013805866,0.029145718,-0.236233,-0.90198064,0.6239016,1.359107,0.11811662,0.10580397,0.2761166,1.046175,0.60017574,1.3468354,-0.09817481,-0.06753802,0.0,0.928713,0.7429701,0.0,0.95774513,0.81147325,0.0,0.928642,0.7429139,0.0,0.97192323,0.78139085,0.0045797066,0.9165839,0.73326725,0.0006548942,0.95252013,0.81670004,0.0026195769,0.91650105,0.733201,0.0,0.9685025,0.8154209,0.0,0.90409577,0.7232769,0.0,0.9432666,0.8154046,0.0,0.90419185,0.7233532,0.0,0.96768814,0.7785839,0.0052548232,0.9042872,0.7234295,0.00084452535,0.9387721,0.8215351,0.0033781014,0.8923231,0.71385825,0.0,0.95950323,0.8198269
2700,Lonely_1,0.15953398,0.10431075,-0.29452443,-0.013805866,0.029145718,-0.236233,-0.90044665,0.6230228,1.359107,0.11811662,0.10580397,0.27458262,1.041573,0.60017574,1.3437674,-0.096640825,-0.06753802,0.0,0.8693072,0.6954453,0.0,0.9225326,0.82103425,0.0,0.8691771,0.69534206,0.0,0.9518684,0.7680986,0.007850925,0.85700095,0.685601,0.0011226758,0.9186059,0.82862866,0.0044907033,0.8568589,0.68548733,0.0,0.94600433,0.82643586,0.0,0.84415567,0.67532474,0.0,0.90780824,0.8250324,0.0,0.8443117,0.67544895,0.0,0.94749326,0.7651988,0.008539089,0.8444667,0.67557317,0.001313706,0.90475655,0.833499,0.005254824,0.8325026,0.66600186,0.0,0.93700504,0.83084184
2701,Lonely_1,0.15953398,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.236233,-0.89891267,0.6239016,1.357573,0.11811662,0.10580397,0.27151465,1.0400391,0.60017574,1.3406994,-0.09510684,-0.06753802,0.0,0.80990136,0.6479206,0.0,0.88732016,0.83059525,0.0,0.8097122,0.6477701,0.0,0.9358245,0.75746477,0.011122146,0.79741806,0.63793474,0.0015904575,0.8846918,0.8405572,0.00636183,0.79721683,0.6377736,0.0,0.92350614,0.83745074,0.0,0.79620355,0.63696307,0.0,0.87234986,0.8346603,0.0,0.78443164,0.6275447,0.0,0.92729837,0.75181377,0.011823354,0.7846462,0.6277168,0.0016890505,0.8775441,0.8430703,0.0071315463,0.77268213,0.6181455,0.0,0.91450685,0.8418566
2702,Lonely_1,0.15953398,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8973787,0.6239016,1.359107,0.11811662,0.10733795,0.26844668,1.0400391,0.60017574,1.3391654,-0.093572855,-0.06753802,0.0,0.75049555,0.6003959,0.0,0.8521076,0.84015626,0.0,0.7502474,0.60019815,0.0,0.9157697,0.7441725,0.013739119,0.7497517,0.5998017,0.001964683,0.85077757,0.8524857,0.008232957,0.7375747,0.5900599,0.0,0.90100795,0.8484655,0.0,0.7362634,0.58901095,0.0,0.8439831,0.8423626,0.0,0.73652756,0.5892213,0.0,0.9071034,0.73842865,0.015107617,0.7248257,0.57986045,0.002158231,0.8435286,0.8550344,0.008632924,0.7248257,0.57986045,0.0,0.8965083,0.8506684
2703,Lonely_1,0.15953398,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8973787,0.6239016,1.359107,0.11811662,0.10733795,0.26844668,1.0400391,0.60017574,1.3376315,-0.09203887,-0.06753802,0.0,0.70297086,0.56237614,0.0,0.8239376,0.8478051,0.0,0.7026755,0.5621407,0.0,0.8957149,0.73088026,0.017010337,0.69016874,0.5521354,0.0024324646,0.8236462,0.8620284,0.0097298585,0.689861,0.5518889,0.0,0.8830094,0.8572773,0.0,0.6763233,0.5410589,0.0,0.8085248,0.8519904,0.0,0.67664725,0.54131705,0.0,0.8909475,0.7277206,0.017735027,0.6769693,0.5415754,0.0026274114,0.8095131,0.8669986,0.010509646,0.6650052,0.53200406,0.0,0.8740101,0.8616832
2704,Lonely_1,0.15953398,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6230228,1.359107,0.11811662,0.10887194,0.2669127,1.0385051,0.60017574,1.3360975,-0.09203887,-0.06753802,0.0,0.6435648,0.51485145,0.0,0.78872514,0.8573661,0.0,0.6313178,0.50505453,0.0,0.87566,0.717588,0.020281555,0.6305858,0.5044691,0.0029002463,0.78973204,0.8739568,0.011600985,0.6302189,0.5041751,0.0,0.8560115,0.87049496,0.0,0.61638325,0.49310684,0.0,0.7730664,0.8616183,0.0,0.6167669,0.4934128,0.0,0.87075263,0.71433556,0.02101929,0.6051847,0.48414773,0.0030965921,0.77549756,0.8789628,0.012386369,0.6051847,0.48414773,0.0,0.8515119,0.87269783
2705,Lonely_1,0.15953398,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.359107,0.11811662,0.10733795,0.2669127,1.0369711,0.60017574,1.3345635,-0.09203887,-0.06753802,0.0,0.5841588,0.46732673,0.0,0.75351256,0.8669271,0.0,0.58374596,0.46699703,0.0,0.8556052,0.7042959,0.023552774,0.5710029,0.4568027,0.003368028,0.75581783,0.8858852,0.013472112,0.5705768,0.4564614,0.0,0.8335133,0.8815096,0.0,0.5564432,0.44515482,0.0,0.737608,0.87124616,0.0,0.5568866,0.44550854,0.0,0.8505577,0.7009507,0.024303557,0.5453642,0.43629137,0.0035657724,0.741482,0.8909269,0.01426309,0.5453642,0.43629137,0.0,0.8290137,0.8837126
2706,Lonely_1,0.15953398,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.359107,0.11811662,0.10733795,0.2669127,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.52475274,0.41980204,0.0,0.7183001,0.8764881,0.0,0.5242812,0.41942516,0.0,0.83956134,0.6936623,0.02682399,0.51141995,0.40913633,0.0038358096,0.7219036,0.89781356,0.015343239,0.5109347,0.40874767,0.0,0.81551474,0.89032143,0.0,0.49650326,0.39720276,0.0,0.70214945,0.880874,0.0,0.49700633,0.3976044,0.0,0.8303628,0.6875658,0.02824468,0.4855437,0.38843498,0.0040349527,0.7074664,0.902891,0.01613981,0.4855437,0.38843498,0.0,0.8065155,0.8947273
2707,Lonely_1,0.15953398,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.357573,0.11811662,0.10733795,0.2669127,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.46534672,0.37227732,0.0,0.6830876,0.8860491,0.0,0.45292345,0.36233893,0.0,0.81549555,0.6777118,0.030095208,0.45183703,0.36146995,0.0043035913,0.6879894,0.90974194,0.017214365,0.45129257,0.35149118,0.0,0.78851694,0.90353906,0.0,0.4365632,0.3492507,0.0,0.6666909,0.89050186,0.0,0.437126,0.34970027,0.0,0.8101679,0.6715039,0.03152895,0.4257232,0.34057853,0.004504133,0.6734507,0.9148552,0.018016532,0.4257232,0.34057853,0.0,0.78401726,0.90574205
2708,Lonely_1,0.15953398,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.359107,0.11811662,0.10733795,0.2669127,1.0385051,0.60017574,1.3345635,-0.09203887,-0.06907201,0.0,0.4049506,0.32396045,0.0,0.6472882,0.8957694,0.0,0.39246756,0.31397423,0.0,0.7951065,0.6641982,0.033420946,0.39126104,0.31300914,0.0047791693,0.65351003,0.9218691,0.019116677,0.39065644,0.31252497,0.0,0.7656437,0.9147374,0.0,0.37562415,0.30049947,0.0,0.6306413,0.90029013,0.0,0.37624767,0.3009977,0.0,0.7896364,0.6605728,0.034867957,0.3649057,0.29192445,0.004981133,0.63886803,0.9270187,0.019924533,0.3649057,0.29192445,0.0,0.7611441,0.91694033
2709,Lonely_1,0.15953398,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.359107,0.11811662,0.10733795,0.2669127,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.34554458,0.27643567,0.0,0.6120757,0.9053305,0.0,0.34489572,0.27591673,0.0,0.7790626,0.6535646,0.036692165,0.3316781,0.26534277,0.0052469512,0.6195958,0.9337975,0.020987805,0.33101425,0.26481125,0.0,0.74764514,0.92354923,0.0,0.31568414,0.25254744,0.0,0.5951827,0.90991795,0.0,0.31636742,0.25309357,0.0,0.7694415,0.6471879,0.03815222,0.3050851,0.24406798,0.0054503134,0.6048523,0.9389829,0.021801254,0.3050851,0.24406798,0.0,0.7386459,0.9279551
2710,Lonely_1,0.15953398,0.105844736,-0.29299045,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.359107,0.11811662,0.10733795,0.2669127,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.28613865,0.2289109,0.0,0.57686317,0.9148915,0.0,0.28543094,0.22834489,0.0,0.75900775,0.64027256,0.039963383,0.27209517,0.2176764,0.005714732,0.5856816,0.94572586,0.022858929,0.27137202,0.2170975,0.0,0.72514695,0.9345639,0.0,0.2677321,0.2141858,0.0,0.56681585,0.91762024,0.0,0.2564871,0.20518942,0.0,0.7492466,0.63380295,0.04077963,0.25722858,0.2057828,0.0058256583,0.57763976,0.9485542,0.023302633,0.25722858,0.2057828,0.0,0.71614766,0.9389698
2711,Lonely_1,0.156466,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.357573,0.11811662,0.10887194,0.2669127,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.23861392,0.1908911,0.0,0.54165065,0.9244525,0.0,0.22596616,0.18077303,0.0,0.73895293,0.6269805,0.042580355,0.22442886,0.1795433,0.0060889567,0.55855036,0.95526856,0.024730053,0.21172981,0.16938378,0.0,0.70264864,0.94557863,0.0,0.20779207,0.16623376,0.0,0.5313572,0.927248,0.0,0.19660686,0.15728527,0.0,0.72905165,0.62041795,0.044063896,0.19740799,0.15792634,0.0062948386,0.5436241,0.9605183,0.025179354,0.19740799,0.15792634,0.0,0.6936493,0.94998455
2712,Lonely_1,0.15493202,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.359107,0.11811662,0.10733795,0.2669127,1.0369711,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.17920798,0.14336634,0.0,0.50643814,0.9340135,0.0,0.16650136,0.13320118,0.0,0.7188981,0.61368847,0.045851577,0.16484594,0.13187695,0.0066502946,0.5178535,0.9695826,0.026975403,0.14015916,0.112127304,0.0,0.67565054,0.9587963,0.0,0.13586405,0.108691305,0.0,0.48880693,0.93880117,0.0,0.13672659,0.109381124,0.0,0.7048178,0.604356,0.04800502,0.12562326,0.10049859,0.0068578557,0.50280535,0.9748753,0.027431423,0.12562326,0.10049859,0.0,0.6666512,0.96320224
2713,Lonely_1,0.14879608,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23930097,-0.8958447,0.6221441,1.359107,0.11811662,0.10733795,0.2669127,1.0369711,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.10792081,0.08633663,0.0,0.46418315,0.9454867,0.0,0.095143616,0.07611496,0.0,0.6948325,0.59773797,0.049777053,0.09334649,0.074677296,0.007118076,0.4839394,0.981511,0.02884653,0.080516964,0.064413555,0.0,0.6531522,0.969811,0.0,0.07592402,0.060739264,0.0,0.45334834,0.94842887,0.0,0.076846324,0.061476976,0.0,0.6846229,0.590971,0.051289283,0.065802656,0.052642122,0.0073270374,0.4687898,0.9868395,0.02930815,0.065802656,0.052642122,0.0,0.64865255,0.972014
2714,Lonely_1,0.14419413,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.359107,0.1196506,0.10733795,0.2653787,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.04851486,0.038811874,0.0,0.43601313,0.9531355,0.0,0.035678856,0.028543111,0.0,0.67477787,0.58444595,0.05304827,0.03376362,0.027010936,0.007585858,0.45002535,0.9934394,0.030343432,0.032803208,0.026242558,0.0,0.6306539,0.9808258,0.0,0.015984004,0.0127872145,0.0,0.41788974,0.95805645,0.0,0.01696607,0.013572837,0.0,0.668467,0.580263,0.054573536,0.0059820595,0.004785647,0.00779622,0.43477413,0.99880356,0.03118488,0.0059820595,0.004785647,0.0,0.62615424,0.9830287
2715,Lonely_1,0.13805819,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.357573,0.1196506,0.10733795,0.2653787,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.00568608,0.0017956045,0.0,0.40784314,0.96125066,0.0,0.004477351,0.0037311257,0.0,0.66517276,0.5795519,0.05490196,0.007874199,0.00948942,0.007843138,0.43588042,0.9995806,0.03137255,0.013956744,0.00755553,0.0,0.62352943,0.9847638,0.0,0.016541325,0.005223576,0.0,0.40784314,0.96245545,0.0,0.016027955,0.01335663,0.0,0.67142695,0.58748984,0.05490196,0.01271986,0.015329062,0.007843138,0.43838477,0.9993477,0.03137255,0.027858267,0.015081167,0.0,0.62352943,0.985137
2716,Lonely_1,0.13192225,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8958447,0.6221441,1.357573,0.1196506,0.10733795,0.2653787,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.036701065,0.01158981,0.0,0.40784314,0.9635825,0.0,0.02686411,0.022386754,0.0,0.67731106,0.59495795,0.05490196,0.026045429,0.03138808,0.007843138,0.44589785,0.9986487,0.03137255,0.044971727,0.024345597,0.0,0.62352943,0.9856949,0.0,0.04755631,0.015017783,0.0,0.40784314,0.9647873,0.0,0.03839255,0.03199379,0.0,0.6835412,0.6028655,0.05490196,0.030891092,0.03722772,0.007843138,0.44840217,0.9984157,0.03137255,0.052621167,0.028486647,0.0,0.62352943,0.98606896
2717,Lonely_1,0.12885427,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8943107,0.6221441,1.357573,0.11811662,0.10733795,0.26384473,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.061513055,0.019425176,0.0,0.40784314,0.96544796,0.0,0.049250867,0.041042384,0.0,0.6894493,0.610364,0.05490196,0.040582415,0.04890701,0.007843138,0.45391178,0.9979031,0.03137255,0.06978372,0.037777655,0.0,0.62352943,0.98662597,0.0,0.0785713,0.024811989,0.0,0.40784314,0.96665275,0.0,0.056284226,0.046903517,0.0,0.69323254,0.61516607,0.05490196,0.04906232,0.05912639,0.007843138,0.4584196,0.99748373,0.03137255,0.083574794,0.045243498,0.0,0.62352943,0.9868145
2718,Lonely_1,0.12271857,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8927767,0.6221441,1.356039,0.11811662,0.10887194,0.26384473,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.09252804,0.02921938,0.0,0.40784314,0.96777976,0.0,0.07163762,0.05969801,0.0,0.7015876,0.62577015,0.05490196,0.058753636,0.07080568,0.007843138,0.46392918,0.99697113,0.03137255,0.1007987,0.054567724,0.0,0.62352943,0.987557,0.0,0.10958629,0.03460619,0.0,0.40784314,0.96898454,0.0,0.07864882,0.065540664,0.0,0.70534676,0.6305417,0.05490196,0.06723354,0.08102506,0.007843138,0.468437,0.9965518,0.03137255,0.11452844,0.06200036,0.0,0.62352943,0.9877465
2719,Lonely_1,0.11504865,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23776698,-0.8927767,0.6221441,1.356039,0.1196506,0.10733795,0.26384473,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.12354303,0.03901358,0.0,0.40784314,0.9701116,0.0,0.08954703,0.07462251,0.0,0.71129817,0.638095,0.05490196,0.07692485,0.09270434,0.007843138,0.4739466,0.9960392,0.03137255,0.13181369,0.071357794,0.0,0.62352943,0.98830175,0.0,0.13439825,0.04244155,0.0,0.40784314,0.9713164,0.0,0.1010134,0.084177814,0.0,0.71746093,0.64591736,0.05490196,0.08177052,0.09854398,0.007843138,0.4784544,0.99561983,0.03137255,0.1454821,0.07875722,0.0,0.62352943,0.98867846
2720,Lonely_1,0.10891271,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.236233,-0.8927767,0.6221441,1.357573,0.11811662,0.10733795,0.26231074,1.0369711,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.154558,0.048807792,0.0,0.40784314,0.9724434,0.0,0.11193379,0.09327813,0.0,0.72343624,0.6535011,0.05490196,0.09509608,0.11460298,0.007843138,0.483964,0.99510723,0.03137255,0.16282867,0.088147864,0.0,0.62352943,0.9892326,0.0,0.17161626,0.054194603,0.0,0.40784314,0.9736482,0.0,0.123377964,0.10281497,0.0,0.72957516,0.661293,0.05490196,0.09994174,0.12044262,0.007843138,0.48847184,0.99468786,0.03137255,0.17643574,0.095514074,0.0,0.62352943,0.9896104
2721,Lonely_1,0.099708796,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23469901,-0.8927767,0.6221441,1.356039,0.1196506,0.10733795,0.26231074,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.18557298,0.058602005,0.0,0.40784314,0.97477525,0.0,0.13432054,0.111933745,0.0,0.7355743,0.6689072,0.05490196,0.1132673,0.13650163,0.007843138,0.49398142,0.99417526,0.03137255,0.19384365,0.1049379,0.0,0.62352943,0.9901635,0.0,0.19642822,0.062029976,0.0,0.40784314,0.9759801,0.0,0.14574255,0.121452115,0.0,0.7416894,0.6766687,0.05490196,0.11811296,0.14234126,0.007843138,0.49648574,0.9939423,0.03137255,0.20738938,0.11227091,0.0,0.62352943,0.99054235
2722,Lonely_1,0.09203887,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23316503,-0.8927767,0.6221441,1.356039,0.11811662,0.10733795,0.26077676,1.0385051,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.21658793,0.06839622,0.0,0.40784314,0.9771072,0.0,0.1567073,0.13058937,0.0,0.7477124,0.68431336,0.05490196,0.13143852,0.15840027,0.007843138,0.5039988,0.9932433,0.03137255,0.22485861,0.12172796,0.0,0.62352943,0.9910944,0.0,0.22744317,0.071824186,0.0,0.40784314,0.9783121,0.0,0.16810714,0.14008927,0.0,0.7538036,0.6920443,0.05490196,0.13628419,0.1642399,0.007843138,0.5065032,0.99301034,0.03137255,0.2321523,0.12567638,0.0,0.62352943,0.99147433
2723,Lonely_1,0.08283496,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23316503,-0.8927767,0.6212654,1.356039,0.1196506,0.10733795,0.26077676,1.0369711,0.60017574,1.3345635,-0.090504885,-0.06753802,0.0,0.2413999,0.07623159,0.0,0.40784314,0.9794393,0.0,0.17909406,0.14924498,0.0,0.75985044,0.69971955,0.05490196,0.1459755,0.17591918,0.007843138,0.51201284,0.99249774,0.03137255,0.25587356,0.13851802,0.0,0.62352943,0.9920253,0.0,0.25845814,0.081618406,0.0,0.40784314,0.9801777,0.0,0.19047175,0.15872641,0.0,0.76591784,0.70742,0.05490196,0.15445541,0.18613854,0.007843138,0.5165207,0.99207836,0.03137255,0.26310596,0.14243321,0.0,0.62352943,0.9924063
2724,Lonely_1,0.07516503,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23163104,-0.8927767,0.6221441,1.356039,0.1196506,0.10887194,0.25924277,1.0385051,0.60017574,1.3330295,-0.0889709,-0.06753802,0.0,0.27861786,0.087984644,0.0,0.40784314,0.9817713,0.0,0.20148082,0.16790059,0.0,0.77198845,0.71512574,0.05490196,0.16414672,0.19781782,0.007843138,0.52403384,0.99137956,0.03137255,0.28688854,0.1553081,0.0,0.62352943,0.99295616,0.0,0.2894731,0.09141261,0.0,0.40784314,0.9825098,0.0,0.21283637,0.17736356,0.0,0.77803206,0.72279555,0.05490196,0.17262663,0.20803718,0.007843138,0.52653825,0.99114656,0.03137255,0.2940596,0.15919004,0.0,0.62352943,0.99335355
2725,Lonely_1,0.06749511,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.23009706,-0.8927767,0.6212654,1.356039,0.1196506,0.10733795,0.25924277,1.0369711,0.60017574,1.3345635,-0.0889709,-0.06753802,0.0,0.30342984,0.09582,0.0,0.40784314,0.9841422,0.0,0.22424068,0.18686715,0.0,0.78432894,0.7307887,0.05490196,0.1826208,0.22008146,0.007843138,0.5322148,0.9906186,0.03137255,0.31221744,0.16902,0.0,0.62352943,0.9939026,0.0,0.321005,0.101370044,0.0,0.40784314,0.9848807,0.0,0.23110081,0.1925839,0.0,0.7879253,0.7353524,0.05490196,0.19110072,0.23030083,0.007843138,0.5367227,0.99019927,0.03137255,0.3255291,0.17622618,0.0,0.62352943,0.9940989
2726,Lonely_1,0.061359167,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.22856307,-0.8927767,0.6212654,1.356039,0.11811662,0.10733795,0.2577088,1.0369711,0.60017574,1.3330295,-0.090504885,-0.06753802,0.0,0.3349617,0.10577745,0.0,0.40784314,0.9860078,0.0,0.24215008,0.20179163,0.0,0.79403937,0.7431136,0.05490196,0.20079203,0.2419801,0.007843138,0.54223233,0.98968685,0.03137255,0.3432324,0.18581007,0.0,0.62352943,0.9946473,0.0,0.34581697,0.10920542,0.0,0.40784314,0.98721266,0.0,0.25346544,0.21122111,0.0,0.8000395,0.750728,0.05490196,0.2056377,0.24781975,0.007843138,0.54473674,0.9894539,0.03137255,0.35648277,0.19298308,0.0,0.62352943,0.9950307
2727,Lonely_1,0.05368924,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.22702909,-0.8927767,0.6212654,1.356039,0.11811662,0.10733795,0.2577088,1.0385051,0.60017574,1.3314955,-0.0889709,-0.06753802,0.0,0.3659767,0.11557166,0.0,0.40784314,0.9883399,0.0,0.26453686,0.22044726,0.0,0.8061776,0.7585197,0.05490196,0.215329,0.259499,0.007843138,0.55224985,0.98875505,0.03137255,0.3742474,0.20260017,0.0,0.62352943,0.9955783,0.0,0.37683198,0.11899963,0.0,0.40784314,0.9890783,0.0,0.27583006,0.22985831,0.0,0.81215364,0.7661037,0.05490196,0.22380891,0.26971838,0.007843138,0.55475426,0.9885222,0.03137255,0.38743633,0.20973995,0.0,0.62352943,0.99596244
2728,Lonely_1,0.04448533,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.2254951,-0.8927767,0.6212654,1.356039,0.11811662,0.10887194,0.2561748,1.0385051,0.60017574,1.3314955,-0.0889709,-0.06753802,0.0,0.39699176,0.12536588,0.0,0.40784314,0.9906719,0.0,0.28692362,0.23910287,0.0,0.8183159,0.7739258,0.05490196,0.23713447,0.2857774,0.007843138,0.5622674,0.98782337,0.03137255,0.40526247,0.21939027,0.0,0.62352943,0.99650913,0.0,0.40784705,0.12879385,0.0,0.40784314,0.9918767,0.0,0.29819462,0.24849547,0.0,0.8242677,0.7814793,0.05490196,0.24198014,0.29161704,0.007843138,0.5647718,0.9875904,0.03137255,0.4183899,0.22649685,0.0,0.62352943,0.9968942
2729,Lonely_1,0.036815643,0.105844736,-0.29452443,-0.013805866,0.029145718,-0.22396111,-0.8927767,0.6212654,1.356039,0.11811662,0.10733795,0.2561748,1.0385051,0.60017574,1.3314955,-0.0889709,-0.06753802,0.0,0.42800683,0.13516009,0.0,0.40784314,0.99300385,0.0,0.30931038,0.2577585,0.0,0.83288187,0.7924133,0.05490196,0.25530568,0.30767608,0.007843138,0.5722849,0.98689157,0.03137255,0.43627754,0.23618035,0.0,0.62352943,0.99744004,0.0,0.44506508,0.14054689,0.0,0.40784314,0.9942088,0.0,0.3205592,0.26713264,0.0,0.8363817,0.79685503,0.05490196,0.26015136,0.31351572,0.007843138,0.5767928,0.9864723,0.03137255,0.4493435,0.24325366,0.0,0.62352943,0.99782586
